rep,n,bin,method,bias,variance,rmse,binlabel
80,10,1,Cal,0.007932414195995089,0.02310508518938527,0.1522104082655391,1000-10000
80,10,2,Cal,0.01828563585814498,0.014748045691216344,0.12281046441550908,10000-100000
80,10,3,Cal,0.0316781992514067,0.010309987324579481,0.10636491730073082,100000-1000000
80,25,0,Cal,-0.016577719693343474,0.011133859150463556,0.10681142233251378,0-1000
80,25,1,Cal,-0.008644205164489202,0.008519055216164874,0.09270262940764223,1000-10000
80,25,2,Cal,-0.0008773128146894108,0.005554168768940437,0.0745314594430785,10000-100000
80,25,3,Cal,0.009923862338350941,0.003345082829321381,0.058681904136044544,100000-1000000
81,5,0,Cal,0.040410518192633596,0.06765039771683172,0.2632174152624193,0-1000
81,5,1,Cal,0.04991366993448239,0.06789727505890038,0.2653085929728414,1000-10000
81,5,2,Cal,0.07577499079563699,0.057645575601214694,0.2517685938144263,10000-100000
81,5,3,Cal,0.10251665911312913,0.05226065506886775,0.25054005760473763,100000-1000000
81,10,0,Cal,-0.0023663567787328894,0.032768226338632835,0.1810354274252338,0-1000
81,10,1,Cal,0.021403904544859506,0.03359790160394818,0.18454275584187432,1000-10000
81,10,2,Cal,0.014492299812738965,0.016637993261392953,0.12979992301713922,10000-100000
81,10,3,Cal,0.03299697115540018,0.017895192050788628,0.13778240873282388,100000-1000000
81,25,0,Cal,-0.022702894004725898,0.009366854056152544,0.09940963460521501,0-1000
81,25,1,Cal,-0.008262419214512444,0.007525667825678907,0.08714318904512992,1000-10000
81,25,2,Cal,-0.005412146525174709,0.0057452212337547985,0.0759902136052055,10000-100000
81,25,3,Cal,0.00804838465849349,0.0031335897827769145,0.05655410045600573,100000-1000000
82,5,0,Cal,0.05457267884783018,0.06532169443135165,0.2613424414594385,0-1000
82,5,1,Cal,0.07487976908758866,0.07509176146404892,0.2840752387707516,1000-10000
82,5,2,Cal,0.07210734400982788,0.05633878396013852,0.24806904889625023,10000-100000
82,5,3,Cal,0.08794154683999052,0.05001061530170228,0.2403005013775721,100000-1000000
82,10,0,Cal,-0.016905013680225612,0.027643608818295147,0.16712087932339204,0-1000
82,10,1,Cal,-0.022638635941399962,0.027241974754429434,0.16659676645036264,1000-10000
82,10,2,Cal,0.016540750021752246,0.021011225896925945,0.14589318801166845,10000-100000
82,10,3,Cal,0.01972309134176165,0.009048039784516314,0.09714442915881377,100000-1000000
82,25,0,Cal,-0.014614535145801594,0.01185578847738009,0.10986069868204898,0-1000
82,25,1,Cal,-0.012765583368571885,0.008083998691967914,0.09081276788375009,1000-10000
82,25,2,Cal,-0.0022316912091047475,0.005206323025564801,0.07218935843472774,10000-100000
82,25,3,Cal,0.013237591819039623,0.00462180708376931,0.06926067369681597,100000-1000000
83,5,0,Cal,-0.007676967685943301,0.054242104745257605,0.233025836717967,0-1000
83,5,1,Cal,0.015892858386594818,0.05244237111348672,0.22955381517453174,1000-10000
83,5,2,Cal,0.026984856299686777,0.03269751737122262,0.18282696694070424,10000-100000
83,5,3,Cal,0.07029974834733958,0.03444751079601971,0.19846804632917356,100000-1000000
83,10,0,Cal,-0.021826964202958567,0.030806151199368182,0.17686878629561922,0-1000
83,10,1,Cal,-0.023753035764385172,0.02130494451944851,0.14788222079571522,1000-10000
83,10,2,Cal,0.015283932693175411,0.012930036051610534,0.11473288390945313,10000-100000
83,10,3,Cal,0.018365366481802876,0.011183355486267798,0.10733425442177685,100000-1000000
83,25,0,Cal,-0.021892594531404557,0.008054396603798388,0.09237793188372899,0-1000
83,25,1,Cal,-0.011263553578135032,0.007749493542371768,0.08874886580446698,1000-10000
83,25,2,Cal,0.0045328120469976165,0.006021689717396472,0.07773182168487934,10000-100000
83,25,3,Cal,0.010732104517576823,0.0029367991979921647,0.05524470350511764,100000-1000000
84,5,0,Cal,0.05108959054746642,0.06993813127207557,0.26934787456815645,0-1000
84,5,1,Cal,0.06302586523448878,0.07269678361371151,0.27689175376357356,1000-10000
84,5,2,Cal,0.08674702145154674,0.05650657208360851,0.2530446952898314,10000-100000
84,5,3,Cal,0.07323265375222639,0.03291550126525095,0.19564897863481023,100000-1000000
84,10,0,Cal,-0.01589889069162267,0.029315228738942607,0.17195349215461364,0-1000
84,10,1,Cal,-0.002855720884285248,0.026249343383246884,0.16204165675842686,1000-10000
84,10,2,Cal,0.02397303481387377,0.021183836485559847,0.14750777228250397,10000-100000
84,10,3,Cal,0.030618870331657014,0.01123303154275717,0.11032020106555279,100000-1000000
84,25,0,Cal,-0.009148045134127692,0.010094351078125625,0.10088626174014806,0-1000
84,25,1,Cal,-0.014529217041451053,0.011035197998471103,0.10604855560689497,1000-10000
84,25,2,Cal,-5.782250616854112e-05,0.005963423944146344,0.07722323023280342,10000-100000
84,25,3,Cal,0.004217253573650169,0.003376392767608052,0.05825957428022039,100000-1000000
85,5,0,Cal,0.025941782778479944,0.05742470845858091,0.24103461276818056,0-1000
85,5,1,Cal,0.040469494978970934,0.057924053356106946,0.24405293151273535,1000-10000
85,5,2,Cal,0.07266588228502965,0.057691670142230915,0.2509422256028122,10000-100000
85,5,3,Cal,0.08653713829558018,0.045126349443716955,0.22937965417208503,100000-1000000
85,10,0,Cal,-0.002449536956656571,0.023903103650890333,0.15462568959326375,0-1000
85,10,1,Cal,-0.009006459979832284,0.01964334829712959,0.14044381303032866,1000-10000
85,10,2,Cal,0.02261267686863123,0.014148521454259964,0.12107788654178389,10000-100000
85,10,3,Cal,0.03554904158371951,0.017110558387423636,0.1355518083425841,100000-1000000
85,25,0,Cal,-0.009618461751270329,0.0077480531536076565,0.08854698165419478,0-1000
85,25,1,Cal,-0.0072695007756261205,0.010503276727475353,0.10274299182427082,1000-10000
85,25,2,Cal,0.0036238260485273238,0.004599853894390588,0.06791896649405506,10000-100000
85,25,3,Cal,0.0045103132243936835,0.0026263122732231004,0.05144565286401992,100000-1000000
86,5,0,Cal,0.05376806224948287,0.06834119825266526,0.2668936169538895,0-1000
86,5,1,Cal,0.06365027821052222,0.08347572636483011,0.2958497664036715,1000-10000
86,5,2,Cal,0.08359210524027991,0.06552189266293712,0.2692759415941928,10000-100000
86,5,3,Cal,0.09527634470355256,0.046295862333244134,0.23531562675120898,100000-1000000
86,10,0,Cal,-0.0006045837517298063,0.020736060461159188,0.14400147909890385,0-1000
86,10,1,Cal,-0.007318385321213601,0.02361007028744255,0.1538298704775906,1000-10000
86,10,2,Cal,0.013218939182108315,0.019857501576317604,0.14153530276725268,10000-100000
86,10,3,Cal,0.033194295526909105,0.01287925981440595,0.1182417907084197,100000-1000000
86,25,0,Cal,-0.026583134631345234,0.009495481316577431,0.10100566500650178,0-1000
86,25,1,Cal,-0.02031800038853392,0.009608935387045632,0.10010872353014046,1000-10000
86,25,2,Cal,0.001947878155940086,0.004634610556623236,0.06810583518270387,10000-100000
86,25,3,Cal,0.003758317011166058,0.003227394784011289,0.05693434579204111,100000-1000000
87,5,0,Cal,0.024523941475672658,0.05483636020447048,0.23545229646357815,0-1000
87,5,1,Cal,0.04818660339315179,0.0629827133233044,0.2555477686654167,1000-10000
87,5,2,Cal,0.04159883087063295,0.03469187641160449,0.1908463757617839,10000-100000
87,5,3,Cal,0.07642796385272872,0.04237776841679982,0.21958825577765725,100000-1000000
87,10,0,Cal,-0.004824609434549832,0.025785780797983566,0.1606519768137931,0-1000
87,10,1,Cal,0.009157719381976723,0.024537734897206277,0.15691271051602323,1000-10000
87,10,2,Cal,0.016983856821143513,0.023275111840861944,0.15350427757356813,10000-100000
87,10,3,Cal,0.040315287783374856,0.012995719818558895,0.12091750182506761,100000-1000000
87,25,0,Cal,-0.01644075131470659,0.007469838837017752,0.08797804919870512,0-1000
87,25,1,Cal,-0.013543086987831396,0.008730304114756646,0.09441249557085447,1000-10000
87,25,2,Cal,-0.0013509354120872458,0.005690520726179309,0.07544763583219119,10000-100000
87,25,3,Cal,0.011004812285293895,0.0031392326797008425,0.05709937454241857,100000-1000000
88,5,0,Cal,0.04252854465342657,0.0663903079709822,0.26114935397454214,0-1000
88,5,1,Cal,0.05251910658375031,0.06378801037592476,0.25796563130052824,1000-10000
88,5,2,Cal,0.0921849498484838,0.0535792604081856,0.24915321668955645,10000-100000
88,5,3,Cal,0.08329248881470684,0.043892751993159417,0.22545596174443355,100000-1000000
88,10,0,Cal,-0.015359125791391053,0.023757989363593666,0.1548996194594081,0-1000
88,10,1,Cal,0.004236362112576101,0.023505087112241432,0.15337220698741447,1000-10000
88,10,2,Cal,0.02109694649785685,0.02074188664645849,0.14555743814038472,10000-100000
88,10,3,Cal,0.027115841967780573,0.010479054704649849,0.10589770342302754,100000-1000000
88,25,0,Cal,-0.014577164973853737,0.007830567835219918,0.08968311755227328,0-1000
88,25,1,Cal,-0.014002487193617161,0.00981781709952702,0.10006940964717656,1000-10000
88,25,2,Cal,-0.008214016564840032,0.007100507990883505,0.08466391237718093,10000-100000
88,25,3,Cal,0.007755279152239323,0.00376542245762648,0.06185116662081353,100000-1000000
89,5,0,Cal,0.015142546461655774,0.058338079133749776,0.2420069747901766,0-1000
89,5,1,Cal,0.031871475865242756,0.06328645507726294,0.25357887540387053,1000-10000
89,5,2,Cal,0.07391598551856467,0.06140794055025658,0.2585952696114862,10000-100000
89,5,3,Cal,0.08812313875195923,0.05078677789148447,0.24197616716317646,100000-1000000
89,10,0,Cal,-0.007819371358094225,0.030194439102131265,0.17394131674380026,0-1000
89,10,1,Cal,0.009250885898351041,0.021626791494913606,0.1473511804663197,1000-10000
89,10,2,Cal,0.027924312795173954,0.024859596189270788,0.1601229634822985,10000-100000
89,10,3,Cal,0.0264481992186205,0.010497755121767477,0.10581711753622527,100000-1000000
89,25,0,Cal,-0.019086182047166327,0.00901296050618897,0.09683616499700173,0-1000
89,25,1,Cal,-0.01498568052314927,0.008257529389163165,0.09209831708508609,1000-10000
89,25,2,Cal,-5.61492629266222e-05,0.006004631394132546,0.07748957702086309,10000-100000
89,25,3,Cal,0.004858742791529599,0.0028457031881552112,0.05356594598874785,100000-1000000
90,5,0,Cal,0.004996839159471314,0.04395978736740192,0.20972542947622624,0-1000
90,5,1,Cal,0.030749453922606026,0.06345382226645625,0.2537702724571866,1000-10000
90,5,2,Cal,0.07342348779326957,0.0508688305552799,0.2371915662813674,10000-100000
90,5,3,Cal,0.08884338583298715,0.04702812381061714,0.23435287712525776,100000-1000000
90,10,0,Cal,-0.014082485935930741,0.021048662036347202,0.1457634331596333,0-1000
90,10,1,Cal,0.0016524397323256124,0.027428667425029078,0.16562426749150636,1000-10000
90,10,2,Cal,0.025118403539687566,0.016034187966952752,0.12909346289930929,10000-100000
90,10,3,Cal,0.03840460289246503,0.01682628770673403,0.13528193238589536,100000-1000000
90,25,0,Cal,-0.021211247417608922,0.008331174881747328,0.09370748048452882,0-1000
90,25,1,Cal,-0.009665818587310679,0.008301094880669834,0.09162162915836322,1000-10000
90,25,2,Cal,-0.00018139077140654769,0.005632825060601214,0.07505236813860816,10000-100000
90,25,3,Cal,0.008306300613063478,0.0030535179330031044,0.05587944669444825,100000-1000000
91,5,0,Cal,0.020802459633493073,0.05990390673727179,0.2456351950842446,0-1000
91,5,1,Cal,0.02551845401636264,0.06429557965314679,0.2548465639331478,1000-10000
91,5,2,Cal,0.06830244044852064,0.04647023262098891,0.22613150154768932,10000-100000
91,5,3,Cal,0.07789097486201867,0.0360580304417587,0.20524384133687013,100000-1000000
91,10,0,Cal,0.0019855712394017426,0.02518590295907507,0.1587130916220266,0-1000
91,10,1,Cal,-0.0023414356833418985,0.03047362992043221,0.17458268024489554,1000-10000
91,10,2,Cal,0.018296767439615797,0.014432031125088958,0.12151873445616665,10000-100000
91,10,3,Cal,0.03615245082841623,0.018255568994181324,0.13986625288139515,100000-1000000
91,25,0,Cal,-0.019739011153071303,0.007392133375000115,0.08821429553253365,0-1000
91,25,1,Cal,-0.016315216699043355,0.008348903181849776,0.09281750631096765,1000-10000
91,25,2,Cal,-1.95963487507584e-05,0.004071199806427773,0.06380595732723283,10000-100000
91,25,3,Cal,0.008463669674178977,0.0030621021809816252,0.05597978104043675,100000-1000000
92,5,0,Cal,0.06317148449622692,0.07611631722370547,0.2830317185001754,0-1000
92,5,1,Cal,0.09324714741327327,0.09215100642564664,0.31756265039572795,1000-10000
92,5,2,Cal,0.0792973286485144,0.05561911507832457,0.24881153793406582,10000-100000
92,5,3,Cal,0.08852479545646141,0.045985405443948434,0.23199578628620987,100000-1000000
92,10,0,Cal,-0.027720950574936894,0.02101667540783617,0.14759785401087058,0-1000
92,10,1,Cal,-0.013229578472732994,0.024770930810961413,0.15794287751439637,1000-10000
92,10,2,Cal,0.008798534005319688,0.020878333199597456,0.14476100096448705,10000-100000
92,10,3,Cal,0.03510360378071796,0.014936012566293204,0.1271545341884702,100000-1000000
92,25,0,Cal,-0.02197332307594616,0.007897571796132269,0.09154451771205185,0-1000
92,25,1,Cal,-0.024497639248847874,0.008430399735849916,0.09502912219218174,1000-10000
92,25,2,Cal,0.0017775137647075257,0.005187918094639077,0.07204913358134712,10000-100000
92,25,3,Cal,-6.928519178079254e-05,0.003087308155862265,0.05556359380295757,100000-1000000
93,5,0,Cal,0.003093486067818714,0.04975789153911206,0.22308621919599572,0-1000
93,5,1,Cal,0.022042760797688247,0.05719920064618538,0.24017719281765595,1000-10000
93,5,2,Cal,0.08386652111667213,0.05747134537550632,0.25397822493221645,10000-100000
93,5,3,Cal,0.08030954913992215,0.036451920152951664,0.2071268785937963,100000-1000000
93,10,0,Cal,-0.009618021715705399,0.02392629259047176,0.1549799952645358,0-1000
93,10,1,Cal,0.007308135124664483,0.022644617085706625,0.1506586403918042,1000-10000
93,10,2,Cal,0.026809490248824126,0.021935327789043994,0.15051271227522875,10000-100000
93,10,3,Cal,0.03467862475587176,0.014227131970581917,0.12421650045602026,100000-1000000
93,25,0,Cal,-0.020437982954669115,0.006656356854462487,0.08410747886911028,0-1000
93,25,1,Cal,-0.01624218229463366,0.007294800423878548,0.0869402605791509,1000-10000
93,25,2,Cal,-0.0030744691987714796,0.005522364143988228,0.07437618237609687,10000-100000
93,25,3,Cal,0.010901032169508846,0.006103582842269949,0.07888228790185169,100000-1000000
94,5,0,Cal,-0.005815241671227292,0.06149248330481148,0.24804495628919015,0-1000
94,5,1,Cal,0.015519956637367487,0.06513124362461561,0.25567970720931565,1000-10000
94,5,2,Cal,0.06565450829105211,0.05422963376910049,0.24195071446069408,10000-100000
94,5,3,Cal,0.09237112410794689,0.04502570640255696,0.23142629706133805,100000-1000000
94,10,0,Cal,-0.019346272798147282,0.025881715721970715,0.1620370142688116,0-1000
94,10,1,Cal,0.00070176313349045,0.025999744320486615,0.16124588922506564,1000-10000
94,10,2,Cal,0.008381739281895917,0.015184818459795215,0.12351142462616523,10000-100000
94,10,3,Cal,0.01993445502686074,0.008754849649674623,0.09566729925576742,100000-1000000
94,25,0,Cal,-0.015998672699779556,0.010129960788777332,0.10191132575397105,0-1000
94,25,1,Cal,-0.009252983847348666,0.00756310812443272,0.08745699420007536,1000-10000
94,25,2,Cal,0.002048924406825608,0.004591028017726011,0.06778809710377551,10000-100000
94,25,3,Cal,0.0067445406574625074,0.003165460002492366,0.05666523476676445,100000-1000000
95,5,0,Cal,0.00577571617816495,0.06183266798015801,0.24872882196787877,0-1000
95,5,1,Cal,0.03503486022065881,0.060677255504286425,0.2488065452012216,1000-10000
95,5,2,Cal,0.06019658458645684,0.04590869287046799,0.22255858030267547,10000-100000
95,5,3,Cal,0.06701209236678059,0.03376008208015445,0.19557786838885524,100000-1000000
95,10,0,Cal,-0.020950998650486816,0.020723482718213237,0.14547311456989548,0-1000
95,10,1,Cal,-0.008989951767018453,0.01902744453644499,0.13823264364548016,1000-10000
95,10,2,Cal,0.017047135307104267,0.020378133266627633,0.14376626199775228,10000-100000
95,10,3,Cal,0.01710402371584205,0.008682203833097894,0.09473516485640367,100000-1000000
95,25,0,Cal,-0.015374759279285055,0.009624298300271037,0.09930096436171705,0-1000
95,25,1,Cal,-0.01415204149933851,0.008578140237771996,0.0936932255628495,1000-10000
95,25,2,Cal,-0.001043478092536345,0.005854277166806723,0.07652036338999134,10000-100000
95,25,3,Cal,0.004934117755162709,0.003327651802052274,0.05789643616038975,100000-1000000
96,5,0,Cal,-0.004920194522759022,0.05832358409289826,0.24155287704152906,0-1000
96,5,1,Cal,0.02543732741926356,0.06698068707467603,0.26005334972061184,1000-10000
96,5,2,Cal,0.05718928546397414,0.04868560891712314,0.22793907802086738,10000-100000
96,5,3,Cal,0.06887525453921882,0.038593419532160535,0.20817593573706525,100000-1000000
96,10,0,Cal,-0.0037737971299201746,0.026417379224051053,0.16257804516240454,0-1000
96,10,1,Cal,-0.008636888838345947,0.02234488327780664,0.14973135652431854,1000-10000
96,10,2,Cal,0.01940310628643585,0.017423069116979238,0.13341495287463834,10000-100000
96,10,3,Cal,0.03929360291554733,0.02412126581332834,0.16020378598339383,100000-1000000
96,25,0,Cal,-0.013737616812454756,0.00793972474481517,0.09015789960120528,0-1000
96,25,1,Cal,-0.009320775109499994,0.008357138581660747,0.09189132402083791,1000-10000
96,25,2,Cal,-0.00346916261254406,0.005457239493837069,0.07395454403259709,10000-100000
96,25,3,Cal,0.012808101150045126,0.00346154878187596,0.06021292416870109,100000-1000000
97,5,0,Cal,0.0013166591436745995,0.04166953274391824,0.20413541176194508,0-1000
97,5,1,Cal,0.03235851353714407,0.0641847820596808,0.25540527687973547,1000-10000
97,5,2,Cal,0.08536569947432446,0.06024257955294382,0.2598651230921235,10000-100000
97,5,3,Cal,0.08160903455393383,0.04316262720005489,0.22320990506892846,100000-1000000
97,10,0,Cal,-0.024810168823571958,0.026468754689940806,0.16457308153824837,0-1000
97,10,1,Cal,-0.01092298499387355,0.020355381802326072,0.14308980887366668,1000-10000
97,10,2,Cal,0.022014906831740726,0.017408638530011043,0.13376582019642114,10000-100000
97,10,3,Cal,0.03574435501509138,0.01768161569892683,0.13769268177492847,100000-1000000
97,25,0,Cal,-0.011147402589422418,0.009219309710256638,0.09666216578758878,0-1000
97,25,1,Cal,-0.016569845302541325,0.009874511293747824,0.10074259807597764,1000-10000
97,25,2,Cal,0.0018517094204686102,0.004136516404042329,0.06434240617058225,10000-100000
97,25,3,Cal,0.008618691540247114,0.003018161713244375,0.05560974336490236,100000-1000000
98,5,0,Cal,0.06677973040147357,0.07042405099403623,0.2736486495244033,0-1000
