rep,n,thr,method,f1
12,10,0.5,mCal,0.8506254598969831
12,10,0.8,Samp,0.8435233160621761
12,10,0.8,BS,0.8568376068376069
12,10,0.8,Rag,0.6358381502890174
12,10,0.8,Cal,0.8646188850967007
12,10,0.8,mCal,0.8646188850967007
12,25,0.2,Samp,0.866288492706645
12,25,0.2,BS,0.8748943364327979
12,25,0.2,Rag,0.8561555075593953
12,25,0.2,Cal,0.8809318377911992
12,25,0.2,mCal,0.8774080560420315
12,25,0.5,Samp,0.8929068150208624
12,25,0.5,BS,0.8947368421052632
12,25,0.5,Rag,0.837174721189591
12,25,0.5,Cal,0.8996336996336997
12,25,0.5,mCal,0.8998527245949928
12,25,0.8,Samp,0.9020044543429843
12,25,0.8,BS,0.9027932960893854
12,25,0.8,Rag,0.7044334975369458
12,25,0.8,Cal,0.9005847953216374
12,25,0.8,mCal,0.9005847953216374
13,5,0.2,Samp,0.6117778397990511
13,5,0.2,BS,0.6543463381245722
13,5,0.2,Rag,0.618467583497053
13,5,0.2,Cal,0.6711743772241994
13,5,0.2,mCal,0.6696758309396799
13,5,0.5,Samp,0.6313229571984434
13,5,0.5,BS,0.6734475374732334
13,5,0.5,Rag,0.5864471184293857
13,5,0.5,Cal,0.7268464243845252
13,5,0.5,mCal,0.7312086590499098
13,5,0.8,Samp,0.6802106847253574
13,5,0.8,BS,0.7182410423452767
13,5,0.8,Rag,0.5880250223413762
13,5,0.8,Cal,0.7630662020905923
13,5,0.8,mCal,0.7697715289982425
13,10,0.2,Samp,0.7358229598893499
13,10,0.2,BS,0.7778649921507066
13,10,0.2,Rag,0.7531806615776083
13,10,0.2,Cal,0.7917329093799682
13,10,0.2,mCal,0.7862468931234465
13,10,0.5,Samp,0.7931246163290362
13,10,0.5,BS,0.8054123711340206
13,10,0.5,Rag,0.7275320970042795
13,10,0.5,Cal,0.827681660899654
13,10,0.5,mCal,0.8326359832635983
13,10,0.8,Samp,0.8376560999039385
13,10,0.8,BS,0.8469184890656064
13,10,0.8,Rag,0.6026785714285715
13,10,0.8,Cal,0.8583509513742071
13,10,0.8,mCal,0.8583509513742071
13,25,0.2,Samp,0.8494271685761048
13,25,0.2,BS,0.8539898132427843
13,25,0.2,Rag,0.8470894874022589
13,25,0.2,Cal,0.863951473136915
13,25,0.2,mCal,0.8676923076923077
13,25,0.5,Samp,0.8992460589444825
13,25,0.5,BS,0.9027291812456263
13,25,0.5,Rag,0.834061135371179
13,25,0.5,Cal,0.9138305575669805
13,25,0.5,mCal,0.9141193595342066
13,25,0.8,Samp,0.9075451647183848
13,25,0.8,BS,0.9102564102564101
13,25,0.8,Rag,0.6828087167070218
13,25,0.8,Cal,0.907469342251951
13,25,0.8,mCal,0.907469342251951
14,5,0.2,Samp,0.6537622682660851
14,5,0.2,BS,0.6909210095050803
14,5,0.2,Rag,0.6592344853214419
14,5,0.2,Cal,0.7090847226947943
14,5,0.2,mCal,0.7064676616915424
14,5,0.5,Samp,0.6654528903049612
14,5,0.5,BS,0.7144992526158446
14,5,0.5,Rag,0.5728038507821902
14,5,0.5,Cal,0.7611379495437467
14,5,0.5,mCal,0.7720264317180617
14,5,0.8,Samp,0.7231089521165857
14,5,0.8,BS,0.76008804108584
14,5,0.8,Rag,0.5852813852813853
14,5,0.8,Cal,0.7978395061728395
14,5,0.8,mCal,0.8046692607003891
14,10,0.2,Samp,0.7165326808808109
14,10,0.2,BS,0.7503987240829347
14,10,0.2,Rag,0.7260155574762318
14,10,0.2,Cal,0.7724477244772446
14,10,0.2,mCal,0.7745516652433817
14,10,0.5,Samp,0.7866053841103086
14,10,0.5,BS,0.8140495867768595
14,10,0.5,Rag,0.7120181405895691
14,10,0.5,Cal,0.8284457478005867
14,10,0.5,mCal,0.8339483394833949
14,10,0.8,Samp,0.8245243128964059
14,10,0.8,BS,0.8283499446290145
14,10,0.8,Rag,0.6325802615933414
14,10,0.8,Cal,0.8380281690140846
14,10,0.8,mCal,0.8380281690140846
14,25,0.2,Samp,0.8701865819769751
14,25,0.2,BS,0.8794734677087619
14,25,0.2,Rag,0.8694560669456068
14,25,0.2,Cal,0.8852596314907873
14,25,0.2,mCal,0.8833474218089603
14,25,0.5,Samp,0.8994708994708995
14,25,0.5,BS,0.907991940899933
14,25,0.5,Rag,0.8480662983425413
14,25,0.5,Cal,0.915977961432507
14,25,0.5,mCal,0.9177608845888044
14,25,0.8,Samp,0.931068931068931
14,25,0.8,BS,0.93
14,25,0.8,Rag,0.7420417124039518
14,25,0.8,Cal,0.9225941422594142
